
2022-09-08 02:57:10.110135,BANKNIFTY22NOVFUT,39913.65
2022-09-08 03:17:04.285065,BANKNIFTY22NOVFUT,39913.65
2022-09-08 03:31:25.961570,BANKNIFTY22NOVFUT,39913.65
2022-09-08 03:36:59.585521,BANKNIFTY22NOVFUT,39913.65
2022-09-08 21:07:16.261264,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:12:54.420638,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:15:17.204200,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:35.496284,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:36.092350,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:37.853907,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:38.802681,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:39.708563,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:40.506963,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:41.095903,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:42.905855,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:43.893276,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:44.870829,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:45.828136,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:46.734145,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:47.550898,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:48.181922,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:49.679027,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:50.437313,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:51.870664,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:52.819551,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:53.727021,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:54.536385,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:55.157117,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:56.481934,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:57.053256,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:20:58.226276,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:00.013538,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:01.222544,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:03.033888,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:04.876896,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:05.840353,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:06.760904,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:07.604992,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:08.284468,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:09.270072,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:10.198935,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:11.805302,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:12.690741,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:13.469459,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:14.998674,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:16.386781,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:17.694016,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:18.466167,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:19.996240,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:21.377220,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:22.628496,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:23.333642,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:24.477436,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:26.030528,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:27.725362,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:28.641923,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:29.381905,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:30.655745,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:31.397587,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:32.723416,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:33.532797,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:34.149703,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:35.437866,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:36.886615,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:37.852827,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:38.786657,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:39.651541,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:40.379183,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:41.655433,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:42.403959,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:43.745763,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:44.576548,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:45.230416,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:46.050774,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:47.216919,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:48.970056,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:50.023828,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:51.534133,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:52.165001,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:53.546758,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:54.193033,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:55.749265,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:56.587741,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:57.262221,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:58.177282,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:21:59.625312,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:00.352176,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:01.529309,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:02.144642,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:03.452398,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:04.929531,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:05.947285,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:07.019653,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:08.315049,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:09.393511,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:10.697176,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:11.476978,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:13.031207,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:14.778278,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:15.641635,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:16.376617,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:17.627763,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:18.340447,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:19.488197,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:20.056964,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:21.292668,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:22.294778,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:23.313109,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:24.384484,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:25.682828,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:26.511287,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:27.108546,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:28.078272,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:29.656389,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:30.392960,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:31.709005,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:32.502987,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:33.106542,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:34.061456,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:35.415135,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:36.789881,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:37.663796,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:38.410452,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:39.775389,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:40.636898,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:41.352404,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:42.527139,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:43.145905,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:44.392938,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:45.707672,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:46.503336,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:47.098235,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:48.946439,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:49.979361,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:51.889673,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:52.867542,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:53.828279,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:54.749568,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:55.577796,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:56.251822,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:57.134020,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:58.309848,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:22:59.369973,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:00.604725,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:01.302727,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:02.343132,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:03.508667,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:04.106370,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:05.100460,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:07.004978,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:08.691431,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:09.469061,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:11.011696,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:12.122978,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:13.246591,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:14.115379,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:15.130539,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:16.283342,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:17.254562,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:18.141010,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:19.350896,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:20.545770,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:21.178987,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:22.676450,BANKNIFTY22NOVFUT,40668.8
2022-09-08 21:23:23.439957,BANKNIFTY22NOVFUT,40668.8
2022-09-08 22:37:18.368044,BANKNIFTY22NOVFUT,40668.8
2022-09-08 22:37:19.644956,BANKNIFTY22NOVFUT,40668.8
2022-09-08 22:37:20.387898,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:05:10.961805,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:05:12.020869,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:05:13.585550,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:10.918330,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:11.935843,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:12.967400,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:14.027807,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:15.587468,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:16.267889,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:17.208391,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:18.887034,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:19.868478,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:20.823471,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:21.736604,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:22.554283,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:15:23.205613,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:18:04.057987,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:18:05.439928,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:18:06.920013,BANKNIFTY22NOVFUT,40668.8
2022-09-08 23:19:46.425439,BANKNIFTY22NOVFUT,40668.8
